id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,l4,l5,l6,habitaciones,dormitorios,baños,sup_total,sup_cubierta,precio,moneda,price_period,título,descr,tipo_propiedad,tipo_operac,sup_fondo
Y/CSvrCEO6UPfTuE2m6PYg==,Propiedad,2019-10-28,2020-02-11,2019-10-28,-34.53958,-58.5728109,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Jose Leon Suarez,NA,NA,5,NA,4,165,165,250000,USD,Mensual,Venta Casa 5 amb con pileta - Jose Leon Suarez,"Venta bonito chalet de dos plantas en zona residencial, con jardin y parque con pileta. Lote 8.66 x 35<br><br>La casa esta desarrollada en dos plantas, al frente jardin y cochera semicubierta<br><br>PB: Living comedor, cocina, dormitorio, baño completo, gran galería semicubierta con baño con ducha, pileta de 6x3 de fibra con bomba, jardín y cuarto de guardado.<br><br>PA: Tres dormitorios, uno en suite y baño completo. Balcón terraza.<br><br>La casa tiene techos de madera con teja en excelente estado y muy buena distribución.<br><br>Posee planos que no estan actualizados,.<br><br>Se deja constancia que las medidas totales y/o parciales), superficies, m2 y proporciones indicadas en el presente son aproximadas y sujetas a verificación, variación y/o ajuste.<br>Martillera y corredora  Silvia Ceballos CMCPSI 6351<br><br>AVISO LEGAL: Las descripciones arquitectónicas y funcionales, valores de expensas, impuestos y servicios y medidas de este inmueble son aproximados. Los datos fueron proporcionados por el propietario y pueden no estar actualizados a la hora de la visualización de este aviso por lo cual pueden arrojar inexactitudes y discordancias con las que surgen de llas facturas, títulos y planos legales del inmueble. El interesado deberá realizar las verificaciones respectivas previamente a la realización de cualquier operación. Fotos de caracter no contractual.",Casa,Venta,0
Yg8YNXJIH6VSID5G+R/X/A==,Propiedad,2019-10-28,2020-01-20,2019-10-28,NA,NA,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,NA,NA,NA,2,NA,1,38,38,80000,USD,Mensual,Departamento - S.Martin(Ctro),"OPORTUNIDAD 2 AMBIENTES EN 3° PISO LATERAL, COCINA AMPLIA, LIVING COMEDOR, BAO COMPLETO, DORMITORIO CON PLACARD, PISOS DE MADERA EN LIVING COMEDOR, HALL DE DISTRIBUCIÓN Y DORMITORIO, EL EDIFICIO CUANTA CON PILETA, PARRILLAS Y LAUNDRY, BAJAS EXPENSAS,  REAL  OPORTUNIDAD CONSULTE <br><br>Las medidas indicadas son aproximadas y al solo efecto orientativo, las medidas reales surgirán del título de propiedad y plano respectivo. <br>La venta de este inmueble está sujeta a la tramitación del código de transferencia de inmuebles (COTI), de conformidad con la normativa vigente (Res. AFIP 2371/08, 2439/08 y ccs.), por parte de propietario. <br>Fotos de carácter no contractual. <br>El valor de las expensas, en caso de tener, está sujeto a verificación y/o ajustes.",Departamento,Venta,0
L7gNTS50g3Q9DTtOEwY4iA==,Propiedad,2019-10-28,2020-01-21,2019-10-28,-34.553694,-58.558695,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,2,1,1,49,49,89000,USD,NA,Venta departamento Villa Ballester 2 ambientes,"Corredor Responsable: Win Bienes Raices SRL - CSI 5352Contacto: Esteban Paz - MLS ID # 420521029-120<br><br><br>Departamento dos ambientes apto profesional en lo mejor de Villa Ballester. A sólo 3 cuadras de la estación de tren. Se trata de una unidad ubicada en Planta Baja al frente y cuenta con un pequeño patio. Hoy se encuentra funcionando como consultorio. <br><br>El departamento cuenta con: <br>- Hall de recepción<br>- Living comedor (hoy sala de espera)<br>- Dormitorio (hoy consultorio)<br>- Baño completo<br>- Cocina separada con ventilación<br><br>Su estado de mantenimiento es excelente, listo para entrar a vivir!<br><br><br><br><br> \n\n Comprá la casa que querés! No la que podés. Accedé a un préstamo por hasta el 30% del valor de esta propiedad. Simulá tu cuota en Lendar",Departamento,Venta,0
7q2kiNgt7P0+2D5JRpJtkw==,Propiedad,2019-10-28,2019-11-04,2019-10-28,-34.540912,-58.574338,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Jose Leon Suarez,NA,NA,2,1,1,37,33,67000,USD,NA,DEPARTAMENTO 2 AMBIENTES CON BALCON,"Corredor Responsable: Ramiro Cappelloni - C.M.C.P.S.I 5634Contacto: Deborah Treitel - MLS ID # 420511100-33MARTILLEROS<br>ARIEL CHAMPANIER CUCICBA 4330 / RAMIRO CAPPELLONI CSI 5634<br><br><br><br>Todas las propiedades que figuran en mi perfil se encuentran a cargo del profesional matriculado de la oficina, la intermediación y la conclusión de las operaciones serán llevadas exclusivamente por él.<br>Muy buen departamento de 2 ambientes,con balcon,2do piso por escalera<br>Accedemos por una cómoda escalera hacia el segundo  piso, donde se desarrolla la cocina comedor con pisos de cerámica y muebles completos , un dormitorio con pisos de cerámica y placard y baño completo con bañera , con  pisos y pared revestida en cerámica.<br>Balcón con espacio y conexión para lavarropas con toldo de enrollar.<br>Ubicada en el Barrio de José León Suarez, entre las calles Mármol y Solís, a cuatro cuadras de Brigadier Juan Manuel de Rosas<br>Medios de locomoción: Excelente ubicación con gran cantidad de medios de transportes.<br>Colectivos cercanos: 127<br>Expensas: $ 1000.- aproximadamente <br>Antigüedad: 10 años aproximadamente<br><br> \n\n Comprá la casa que querés! No la que podés. Accedé a un préstamo por hasta el 30% del valor de esta propiedad. Simulá tu cuota en Lendar",Departamento,Venta,4
H/AaYeMpvTH7SIuV+A4PLQ==,Propiedad,2019-10-28,2019-11-06,2019-10-28,-34.5789968578,-58.5380146841,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,San Martín,NA,NA,3,2,1,70,70,123500,USD,NA,Departamento 3 ambientes,"Departamento 3 ambientes en primer piso contra frente.RECICLADO A NUEVO.A media cuadra de plaza San Martín Centro y a dos cuadras de la peatonal. Primer dormitorio  de 3 x 4 con amplio  placard.Segundo dormitorio de 3,10 x 4,00. Living muy luminoso de 5,60 x 4,40. Cocina de 2,70 x 1,70 con cocina industrial Morelli, campana de acero inoxidable y mesa plegable. Muebles bajo mesada en melamina negra. Mesada y Barra desayunadora de granito negro brasil. Lavadero independiente de 1,30 x 1,00 con mueble escobero y alacena en melamina negra. Calefacción por tiro balanceado. Martilleros Responsables: Cristian Guirin CPI 6042 y Alejandra Rocciano CMCPAL 380. En cumplimiento de la ley 2340 CUCICBA, Ley 10973 de la provincia de Buenos Aires, Ley 22.802 de Lealtad Comercial, Ley 24.240 de Defensa del Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los brokers NO ejercen el corretaje inmobiliario y todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte del corredor inmobiliario matriculado de TGR Gestión Inmobiliaria.",Departamento,Venta,0
Mwbk/kK4Pk7kskIE51FPPQ==,Propiedad,2020-07-16,2020-08-24,2020-07-16,-34.545035,-58.546456,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,1,NA,1,40,35,58000,USD,NA,Monoambiente con Balcon - Villa Ballester,"Corredor Responsable: MAURO MARVISI - CSI 5574 / CUCICBA 1762 Contacto: Florencia Marcozzi - MLS ID # 420501052-241EN VENTA!!!<br>Departamento Monoambiente. <br>Superficie aproximada 40 m2, ubicado en Primer piso contra frente.<br>Muy luminoso, tiene un amplio ventanal con vista al balcón corrido.<br>Cocina con desayunador, conexión para lavarropas, termotanque.<br>Amplio placard de guardado.<br><br>Expensas aprox. Julio 2020 $3.000.-<br>La unidad no tiene Cochera, si hay en el edificio.<br><br>Ubicado en Zona comercial/residencial de Villa Ballester. <br>En cercanías del Htal. Enrique Marengo, el Club Deportivo Ballester. <br>Lineas de transporte 204, 343, 127. <br>A solo 6 cuadras de la estación Villa Ballester del FFCC Mitre.<br><br>Llamanos y coordinamos una visita.<br>MUDATE A LA VIDA QUE QUERES!!!<br><br> \n\n Comprá la casa que querés! No la que podés. Accedé a un préstamo por hasta el 30% del valor de esta propiedad. Simulá tu cuota en Lendar",Departamento,Venta,5
mcd933Oylx0xk/xPsO1YGw==,Propiedad,2020-07-16,9999-12-31,2020-07-16,-34.577875,-58.534427,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,NA,NA,NA,2,1,1,44,44,74000,USD,NA,VENTA DEPTO 2 AMB - SAN MARTIN CENTRO,"Corredor Responsable: Mauro Marvisi - CMCPSI 5574Contacto: Pablo Falugue Martinez - MLS ID # 420051105-148IMPERDIBLE OPORTUNIDAD!<br><br>DEPTO 2 AMB EN EL CENTRO DE SAN MARTIN! EXCELENTE UBICACIÓN!<br><br>2 PISO AL CONTRAFRENTE!<br><br>POSEE 44 M2, MUY LUMISONO , AMBIENTES ESPACIOSOS Y CÓMODOS!<br><br>COCINA SEPARADA Y DE GRAN TAMAÑO !<br><br><br>NO TE PIERDAS ESTA OPORTUNIDAD! COMUNICATE CONMIGO!<br> \n\n Comprá la casa que querés! No la que podés. Accedé a un préstamo por hasta el 30% del valor de esta propiedad. Simulá tu cuota en Lendar",Departamento,Venta,0
2L8TkfdyW/WFNHSfRfxKHg==,Propiedad,2020-07-16,2020-09-02,2020-07-16,-34.583051,-58.568888,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,NA,NA,NA,2,1,1,48,45,49900,USD,NA,"DEPARTAMENTO,BILLINGHURST,PB 2 AMB, S/EXP.FINANCIA","Corredor Responsable: Diego Enrique Mastrangelo - CPI 7615/CSI 6609Contacto: Silvia Laiolo - MLS ID # 420041373-43DEPARTAMENTO A ESTRENAR DE 2 AMB EN PLANTA BAJA CON 2 PATIOS<br><br>SE ESCUCHAN PROPUESTAS, OFERTAS, SE ACEPTA VEHÍCULO EN PARTE DE PAGO<br><br>PRIMER ESCRITURA<br><br>SÚPER LUMINOSO<br><br>CUENTA CON AMPLIA COCINA COMEDOR, SE PUEDE CERRAR LA COCINA Y QUE QUEDE SEPARADA<br>PATIO DELANTERO<br>BAÑO<br>DORMITORIO CON SALIDA EL PATIO TRASERO <br>COCINA A GAS<br>TERMOTANQUE ELÉCTRICO<br>AUN NO PAGA EXPENSAS SOLO LA LIMPIEZA<br><br>NO DEJES DE CONSULTAR \n\n Comprá la casa que querés! No la que podés. Accedé a un préstamo por hasta el 30% del valor de esta propiedad. Simulá tu cuota en Lendar",Departamento,Venta,3
6ZfFDFRSAwEF1LP12PLN0w==,Propiedad,2020-07-16,2020-10-20,2020-07-16,-34.5751927,-58.5252082,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,NA,NA,NA,2,1,1,54,42,70000,USD,Mensual,Departamento - General San Martin,"Presentamos un nuevo edificio a construirse sobre la calle Conscripto Bernardi 1570, Ubicado en San Martín.<br><br>Nuestro objetivo, cumplir tus sueños. Nuestro método, Anticipo y 120 cuotas en Pesos y el departamento que vos elegís es tuyo!<br><br>SE DUEÑO Y ENAMORATE DE TU PRIMER HOGAR!<br><br>Con la financiación de siempre y una calidad PREMIUM, se suma un nuevo compromiso, incorporar atributos de reducción de contaminantes. Por eso este emprendimiento será “Edificio sustentable” con tecnologías amigables con el medio ambiente!<br><br>Jardines exteriores verticales.<br>Estaciones de cargas para autos eléctricos.<br>Pantallas solares para espacios comunes.<br>Sistema de riego con agua de lluvia.<br>Cestos para reciclaje de basura.<br>Bombeo de agua con sistemas solares.<br>Todos los departamentos tendrán importante cocina, con muebles completos, amplio living comedor, baños completos, balcón con piso de deck y parrilla exclusiva. Construidos con materiales PREMIUM.<br><br>Detalles Generales del Proyecto:<br>Mamposterías divisorias unidades en ladrillo cerámico hueco y exteriores con DOBLE muro de ladrillo hueco con estructura HORMIGÓN ARMADO.<br>Terminaciones exteriores revoque pintado y/o pintura plástica Tipo Tarquini.<br>Aberturas de aluminio DVH (Doble Vidrio Hermético).<br>Pisos porcelanato de primera calidad.<br>Dormitorio con piso porcelanato símil madera y frente placard 2 puertas piso a techo.<br>Balcón interno con pisos cerámicos, primera calidad, con zócalo perimetral.<br>Departamentos con parrilla exclusiva en balcón.<br>Cielorrasos en yeso armado o aplicado según corresponda.<br>Paredes interiores con terminación en yeso.<br>Puertas interiores placa.<br>Instalación de agua fría y caliente en termofusión.<br>Termo eléctrico para distribución de agua caliente, cocina eléctrica. En caso de que la empresa distribuidora de gas natural provea el suministro al edificio, estos mismos serán cambiados por cocina a gas y termo a gas.<br>En baño: mampara de vidrio, vanitory y accesorios, griferías primera marca, cerámica de piso a techo.<br>Equipamiento de cocina completo enchapados en melamina.<br>Mesada cocina en granito, pileta acero inoxidable y grifería monocomando FV.<br>Instalación para la colocación de Aire Acondicionado en estar y dormitorio.<br>Cañerías (vacías) para instalación cable y teléfono.<br>Portero eléctrico con cámara visor.<br>** NO APTO CREDITO **<br><br>Posibilidad de financiar!<br>Anticipo Mas 120 cuotas en Pesos ajustadas al índice CAC<br>O BIEN, CONSULTA POR UN PLAN PERSONALIZADO",Departamento,Venta,12
Kes0kgFPK7cxVobUoxmztw==,Propiedad,2020-07-16,9999-12-31,2020-07-16,-34.5427424,-58.5685468,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,3,2,2,280,100,190000,USD,NA,"CASA 3 AMB. GARAJE, PARQUE, PILETA y QUINCHO","Muy interesante CASA en LOTE propio de 8,00 x 34.90.<br><br>- Presenta JARDN al frente;<br>- GARAJE para un auto.<br>- Pequeo PORCH en su entrada.<br>- Se ingresa al interior mediante un cmodo LIVING de 5.80 x 3.00 con piso de mosaico granito.<br>- A continuacin y separada del living, accedemos a la COCINA-COMEDOR de 6.80 x 3.00, con muebles bajo mesada y alacenas. Con vista al fondo.<br>- Luego, dos DORMITORIOS de 4.00 x 3.20 con placard y piso flotante.<br>- y BAO completo con ducha.<br>- Hacia el fondo de la casa, encontramos un PARQUE con PILETA de fibra, y a continuacin un QUINCHO de 3.60 x 7.66 con TOILETTE.<br>- Por ltimo, TERRAZA accesible.<br><br>- JARDN:<br>- COCHERA: p/1 auto<br>- LIVING: 5,80 x 3,00<br>- COCINA-COMEDOR: 6,80 x 3,00<br>- DORMITORIOS (2): 4,00 x 3,20 c/u<br>- BAO: completo<br>- PARQUE: con piscina<br>- QUINCHO: 3,60 x 7,66<br>- TOILETTE<br>- TERRAZA<br><br>CONSULTE!<br>Al  /  / msj wsp: 115-051-3929 Lunes a viernes de 9:30 a 12:30 hs y de 16 a 19 hs. Sbados de 9:30 a 13:00 hs.<br>Fbk: MATTIASSICH Propiedades / Ig: mattiassich.prop<br>Web:  / <br><br>MATTIASSICH Propiedades<br>CMSM 1373 - Ricardo Mattiassich<br>Las medidas de la propiedad y sus caractersticas aqu expresadas son aproximadas y a ratificar con la documentacin presentada por sus propietarios. .Publicado por MATTIASSICH Propiedades a traves INMOMAP",Casa,Venta,180
SpM9CT44GIKLwfPT0XHC8g==,Propiedad,2020-07-16,2020-11-11,2020-07-16,-34.5256560896,-58.5610888559,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Jose Leon Suarez,NA,NA,3,2,1,72,72,148000,USD,Mensual,VENTA DÚPLEX 3 AMBIENTES EN JOSÉ LEÓN SUÁREZ,"VENTA DÚPLEX 3 AMBIENTES EN JOSÉ LEÓN SUÁREZ<br><br>Buen dúplex en 2 plantas. Ubicado a 1 cuadra de Amancio Alcorta.<br>Planta baja: Entrada de auto. Living. Cocina comedor. Toilette. Lavadero cubierto. Fondo libre con parrilla. <br>Planta alta: Hall de distribución. 2 dormitorios con placard. Baño completo. Balcón.<br>Apto crédito.<br><br><br>Para más información contáctenos: 
<br>
<br>Sucursal Núñez: 
<br>Sucursal Olivos: 
<br>Sucursal Villa Adelina: 
<br>Sucursal Carapachay: 
<br>Sucursal Florida:",Casa,Venta,0
4nNwnEMy8xmu6esOV1Faog==,Propiedad,2020-07-16,9999-12-31,2020-07-16,-34.5466396,-58.5579975,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,3,2,2,85,85,220000,USD,NA,Excelente depto. 3 amb. A estrenar. Con Cochera y baulera.,"LTIMAS UNIDADES! U$S 220.000,-<br><br>EXCELENTE CALIDAD DE CONSTRUCCIN - NICOS EN VILLA BALLESTER<br><br>DEPTOS. de 3 ambientes en EDIFICIO A ESTRENAR<br><br>Cuentan con un gran ESTAR COMEDOR con COCINA integrada; completsima. Pisos de porcelanato.<br>- DORMITORIO principal con placard y BAO completo en suite.<br>- 2 dormitorio con placard.<br>- 2 BAO completo.<br>- Ambos dormitorios con pisos flotante de primersima calidad.<br>- 3 placard en pasillo.<br>- BALCN corrido en todos los ambientes.<br>- 85 m2 superficie total + superficie de cochera y baulera.<br><br>El valor del depto. incluye COCHERA cubierta en subsuelo y BAULERA individual.<br><br>OPORTUNIDAD!<br><br>CONSULTE!<br>Al  /  / msj wsp: 115-051-3929 Lunes a viernes de 9:30 a 12:30 hs y de 16 a 19 hs. <br>Fbk: MATTIASSICH Propiedades / Ig: mattiassich.prop<br>Web:  / <br><br>MATTIASSICH Propiedades<br>CMSM 1373 - Ricardo Mattiassich<br>Las medidas de la propiedad y sus caractersticas aqu expresadas son aproximadas y a ratificar con la documentacin presentada por sus propietarios. .Publicado por MATTIASSICH Propiedades a traves INMOMAP",Departamento,Venta,0
51u1/9cvfqObp2dkrXDsYQ==,Propiedad,2020-07-16,2020-09-07,2020-07-16,-34.5466396,-58.5579975,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,4,2,3,170,110,330000,USD,NA,NICO DEPTO. 4 AMB. A ESTRENAR. c/ COCHERA Y BAULERA,"------------------ SINGULAR UNIDAD DE 4 AMBIENTES EN 2 PLANTAS ----------------<br>EXCELENTE CALIDAD DE CONSTRUCCIN y DETALLES de CATEGORA.<br>                <br>DEPTO. de 4 amb. en 2 plantas. En 3 y 4 piso. - 170 m2. <br><br>- Ingreso mediante un HALL de entrada con escalera a la 2 planta ubicada en el 4 piso.<br>PLANTA BAJA:<br>- Gran ESTAR COMEDOR con COCINA integrada. Con grandes ventanales, BALCN corrido y lateral y pisos de porcelanato de 1 calidad.<br>Luego, 2 DORMITORIOS con placard. El principal con BAO en suite.<br>- otro BAO completo.<br>PLANTA ALTA <br>- Gran ambiente con COCINA integrada y placard.<br>- 3 BAO completo.<br>- BALCN aterrazado con JACUZZI.<br><br>Incluye COCHERA en subsuelo y BAULERA individual<br><br>PLANTA BAJA en 3 piso:<br>HALL DE ENTRADA: .............................................. 3,00 x 3,80 mts<br>LIVING-COMEDOR c/COCINA integrada: ..............6,00 x 4,20 mts<br>DORMITORIO c/placard en SUITE..........................3,00 x 3,50 mts<br>2 DORMITORIO c/placard......................................3,00 x 3,50 mts<br>BAO COMPLETO en suite....................................2,00 x 2,40 mts<br>2 BAO COMPLETO.............................................1,40 x 2,40 mts<br>HALL de DISTRIBUCIN........................................1,00 x 5,50 mts<br>BALCN CORRIDO AL FRENTE...........................7,00 x 1,50 mts<br>BALCN LATERAL.................................................3,00 x 1,50 mts<br><br>PLANTA ALTA en 4 piso:<br>COCINA-COMEDOR integrado c/placard: ............8,30 x 3,50 mts<br>BAO COMPLETO................................................1,60 x 2,00 mts<br>BALCN ATERRAZADO........................................8,30 x 3,00 mts<br>BALCN ATERRAZADO CON JACUZZI...............6,00 x 3,00 mts<br><br>En SUBSUELO: COCHERA y BAULERA<br><br>COORDINE SU VISITA<br>AL  /  / msj wsp: 115-051-3929 Lunes a viernes de 9:30 a 12:30 hs y de 16 a 19 hs. Sbados de 9:30 a 13:00 hs.<br>Fbk: MATTIASSICH Propiedades / Ig: mattiassich.prop<br>Web:  / <br><br>MATTIASSICH Propiedades<br>CMSM 1373 - Ricardo Mattiassich<br>Las medidas de la propiedad y sus caractersticas aqu expresadas son aproximadas y a ratificar con la documentacin presentada por sus propietarios. .Publicado por MATTIASSICH Propiedades a traves INMOMAP",Departamento,Venta,60
